,code,decileMarch20,decileMarch24,scoreMarch20,scoreMarch24,score_change,score_change_code
7119,E01011658,2,2,18.8911447,19.55990776,3.540087553,5
21659,E01034720,6,7,28.9818078,30.0078694,3.540364378,5
21923,E01006032,6,7,29.1896527,30.22329885,3.541138917,5
6182,E01029987,1,2,18.1242228,18.76606137,3.541330149,5
31684,E01003054,9,9,42.3838186,43.88478919,3.541376501,5
26025,E01014064,7,8,32.9128893,34.0786728,3.54202723,5
7796,E01006411,2,3,19.3810545,20.06849593,3.546976397,5
15537,E01025755,4,5,24.6368093,25.51074916,3.5472932,5
30735,E01023741,9,9,39.902116,41.31761599,3.5474309,5
7749,E01019918,2,3,19.3469039,20.03371118,3.549959639,5
7579,E01006676,2,3,19.2190193,19.90160441,3.551612608,5
2013,E01020003,0,0,13.505569,13.98538862,3.552753822,5
29753,E01002436,8,9,37.888571,39.23492919,3.553467842,5
1351,E01016460,0,0,12.2318623,12.66692627,3.556808956,5
4941,E01027432,1,2,16.9941246,17.59866719,3.557362349,5
24176,E01008259,7,7,31.0950975,32.20135202,3.557649305,5
24031,E01016920,7,7,30.9786808,32.08084249,3.557807061,5
25000,E01021706,7,7,31.8993492,33.03498104,3.560047054,5
1260,E01003541,0,0,12.0000697,12.42727939,3.56006004,5
16154,E01035499,4,5,25.0584837,25.95080403,3.560951005,5
25947,E01008252,7,8,32.8279867,33.99710298,3.561340189,5
1846,E01000072,0,0,13.1806396,13.65056771,3.565290646,5
27299,E01020367,8,8,34.338376,35.56285875,3.565930874,5
13074,E01012622,3,4,22.9762978,23.795648,3.566067098,5
16938,E01001651,5,5,25.5598605,26.47235816,3.570041609,5
11959,E01014104,3,4,22.228817,23.02268936,3.571365771,5
19740,E01027291,5,6,27.5677747,28.55267807,3.572661844,5
16615,E01026182,4,5,25.3673902,26.27411119,3.574356618,5
30894,E01002481,9,9,40.2820896,41.72301149,3.577078306,5
31231,E01031760,9,9,41.0705108,42.539905,3.577735384,5
28088,E01018369,8,8,35.3350551,36.59935224,3.578025108,5
10376,E01004207,3,3,21.1673421,21.92516092,3.580132145,5
33498,E01025453,9,9,55.6062654,57.59728244,3.580562419,5
10613,E01012267,3,4,21.3404987,22.10467435,3.580870623,5
21697,E01020534,6,7,29.01968,30.05945393,3.582995833,5
26369,E01004750,7,8,33.2815346,34.47478163,3.585312517,5
31035,E01007951,9,9,40.6012456,42.05920014,3.590910865,5
18950,E01021548,5,6,26.9711139,27.93979941,3.59156658,5
8096,E01024154,2,3,19.5992289,20.30319018,3.591780468,5
4134,E01009478,1,1,16.2437966,16.82754592,3.593675374,5
1760,E01005552,0,0,13.0264438,13.49463823,3.594184524,5
1362,E01020829,0,0,12.2497945,12.69040055,3.596844435,5
15844,E01012224,4,5,24.8626154,25.7576794,3.60003961,5
17858,E01002002,5,6,26.2129125,27.15732673,3.602858807,5
11767,E01030850,3,4,22.1020454,22.89863856,3.604160356,5
26700,E01031809,7,8,33.6668588,34.88029315,3.604239885,5
32576,E01021564,9,9,45.9280848,47.5836956,3.604789545,5
28961,E01021629,8,8,36.5628786,37.88152014,3.606503626,5
33181,E01025467,9,9,50.2168787,52.02823224,3.60706119,5
31682,E01008397,9,9,42.3792305,43.90899196,3.609696158,5
25645,E01030586,7,8,32.5108574,33.68494927,3.611383901,5
11665,E01002606,3,4,22.0418252,22.83802807,3.612236569,5
18707,E01031365,5,6,26.8088905,27.77738134,3.612573375,5
11579,E01011025,3,4,21.9778774,22.77191636,3.612901023,5
13895,E01007925,4,5,23.5288529,24.37907609,3.613534388,5
13832,E01016068,4,5,23.4843266,24.33349685,3.615902062,5
4664,E01024285,1,2,16.7661176,17.37281779,3.618608692,5
25733,E01000365,7,8,32.5964204,33.77602009,3.618801329,5
24346,E01017391,7,7,31.2669341,32.39898142,3.62058945,5
6875,E01002904,2,2,18.6958977,19.37280084,3.620597161,5
24453,E01027066,7,7,31.3781925,32.51462048,3.621712687,5
30054,E01001890,8,9,38.4141978,39.80562863,3.622178555,5
20956,E01000215,6,6,28.4357647,29.46596933,3.622918693,5
20636,E01010385,6,6,28.1992415,29.22108431,3.623653527,5
26495,E01015635,7,8,33.4344693,34.6462565,3.624364994,5
24492,E01004036,7,7,31.4217984,32.56162486,3.627502313,5
21285,E01002694,6,7,28.7050512,29.74654427,3.628257134,5
6624,E01028015,1,2,18.4892678,19.16044504,3.630090968,5
30760,E01029504,9,9,39.9739304,41.42521726,3.630583357,5
6881,E01003721,2,2,18.6976117,19.37649609,3.630861541,5
22630,E01003343,6,7,29.7302268,30.81006636,3.63212688,5
7848,E01028016,2,3,19.4265547,20.13237544,3.633278001,5
30526,E01002437,9,9,39.4652461,40.90053211,3.636835315,5
29456,E01025757,8,9,37.3745774,38.73401959,3.637344644,5
15459,E01001674,4,5,24.5892285,25.48383397,3.638200658,5
8663,E01024155,2,3,20.0198339,20.74827536,3.63859891,5
1788,E01026999,0,0,13.0794082,13.55532395,3.638664268,5
21486,E01002966,6,7,28.8602656,29.91053618,3.639157701,5
15975,E01015152,4,5,24.951811,25.86004043,3.639933918,5
33086,E01024461,9,9,49.3432856,51.13941024,3.640058857,5
31097,E01011386,9,9,40.7457795,42.22975536,3.642035749,5
17933,E01020346,5,6,26.2659317,27.22320117,3.64452889,5
2390,E01006710,0,1,14.1162453,14.63074843,3.644759055,5
5192,E01024647,1,2,17.2494779,17.87822448,3.645018053,5
21874,E01006373,6,7,29.1620983,30.22506306,3.645021512,5
7031,E01024669,2,2,18.8230876,19.5093603,3.645909315,5
167,E01035150,0,0,6.5037678,6.741022563,3.647958702,5
22098,E01000116,6,7,29.3161652,30.3859694,3.649195568,5
4658,E01034620,1,2,16.75493,17.36657908,3.650561806,5
15352,E01025071,4,5,24.5199336,25.41534932,3.651786872,5
1898,E01009192,0,0,13.2726729,13.75736287,3.651788715,5
3558,E01010106,1,1,15.6002112,16.17007544,3.65292644,5
28156,E01007861,8,8,35.4269707,36.72109945,3.65294782,5
7594,E01035676,2,3,19.2302076,19.93283716,3.65378042,5
23276,E01000120,6,7,30.2719203,31.37836716,3.655026996,5
25006,E01000354,7,7,31.9022123,33.06824923,3.655034689,5
22297,E01035088,6,7,29.4611827,30.5385365,3.656858619,5
1485,E01033887,0,0,12.5103474,12.9679053,3.657435616,5
9365,E01006421,2,3,20.5060416,21.25651064,3.659746001,5
8456,E01016836,2,3,19.8646892,20.59175663,3.66009972,5
29677,E01033348,8,9,37.7497711,39.13168192,3.660713107,5
4594,E01034406,1,2,16.6926673,17.3040147,3.662370985,5
5685,E01011106,1,2,17.6881129,18.33602584,3.662985124,5
28647,E01001931,8,8,36.0898516,37.41249076,3.664850638,5
23846,E01008260,7,7,30.8038074,31.93308242,3.666024147,5
20257,E01004326,6,6,27.9293094,28.95348443,3.667025982,5
16868,E01005086,4,5,25.5209879,26.45704582,3.667796589,5
21922,E01004420,6,7,29.1891461,30.26018519,3.669305997,5
11310,E01016017,3,4,21.7936775,22.5936472,3.670650364,5
1253,E01008751,0,0,11.9758681,12.41554379,3.671347138,5
12747,E01017335,3,4,22.75434,23.59009843,3.672962759,5
28447,E01030475,8,8,35.8136263,37.12927782,3.673605987,5
30117,E01004629,8,9,38.5381518,39.95430989,3.674691242,5
30314,E01018385,8,9,38.9385316,40.3694106,3.674712264,5
22305,E01030494,6,7,29.46908,30.55198485,3.674715493,5
29545,E01000712,8,9,37.5204912,38.90026667,3.677391821,5
22082,E01009452,6,7,29.3014668,30.37914529,3.677899468,5
18648,E01030683,5,6,26.7627737,27.74734721,3.678891878,5
6429,E01000627,1,2,18.3281623,19.00271834,3.680434681,5
1000,E01022390,0,0,11.2403439,11.65404345,3.680488352,5
20947,E01015482,6,6,28.4296962,29.47610087,3.680674812,5
21967,E01017188,6,7,29.2220464,30.29796045,3.681857302,5
31157,E01034045,9,9,40.9177747,42.4247881,3.683028731,5
15240,E01020384,4,5,24.4379323,25.3382255,3.683999078,5
20676,E01031350,6,6,28.2370325,29.27793423,3.686300011,5
32992,E01003117,9,9,48.5041115,50.29258609,3.687263898,5
23817,E01004781,7,7,30.7815331,31.91703453,3.688904733,5
16326,E01027340,4,5,25.1759528,26.10502559,3.690318281,5
1696,E01000477,0,0,12.9140443,13.39077085,3.691535623,5
25297,E01008257,7,8,32.1852612,33.37383607,3.692916656,5
22647,E01022636,6,7,29.7463561,30.84503681,3.693496787,5
10670,E01029909,3,4,21.3736136,22.16367218,3.696420266,5
2522,E01030150,0,1,14.3061123,14.83514209,3.697928406,5
25610,E01031338,7,8,32.4722326,33.67384514,3.700430933,5
17046,E01033847,5,5,25.6547415,26.6042561,3.701127141,5
31925,E01021628,9,9,43.1946762,44.79362457,3.701725572,5
22556,E01022641,6,7,29.6718107,30.770202,3.701800715,5
18412,E01029041,5,6,26.6089217,27.59555553,3.707906113,5
844,E01026639,0,0,10.7268604,11.12463262,3.708188616,5
19630,E01004080,5,6,27.4877388,28.50724846,3.708961536,5
19777,E01000583,5,6,27.5900079,28.61355735,3.709855579,5
29287,E01016976,8,8,37.0718205,38.44749489,3.710835804,5
12684,E01002330,3,4,22.7181641,23.56144238,3.71191211,5
31628,E01028376,9,9,42.1780378,43.74447781,3.713875975,5
23074,E01024996,6,7,30.0851618,31.2025586,3.71411265,5
25657,E01028732,7,8,32.5197058,33.72845012,3.71695959,5
16239,E01027018,4,5,25.1252469,26.05917772,3.717101073,5
13049,E01002102,3,4,22.9677151,23.82207074,3.719811194,5
30115,E01024940,8,9,38.5373517,39.97182666,3.72229772,5
28269,E01001301,8,8,35.5974331,36.92285862,3.723373871,5
26193,E01018194,7,8,33.0707538,34.30213525,3.723475611,5
27747,E01002671,8,8,34.8585958,36.15658413,3.723581798,5
10713,E01008261,3,4,21.4017754,22.19911651,3.725583933,5
2855,E01016030,0,1,14.7622166,15.31227085,3.726095252,5
14457,E01006263,4,5,23.905798,24.79703338,3.728113914,5
25852,E01032139,7,8,32.7189655,33.9389243,3.728598334,5
17091,E01000245,5,5,25.6869553,26.64514995,3.730277252,5
2007,E01015225,0,0,13.490243,13.99347872,3.730368096,5
11542,E01017830,3,4,21.9616121,22.78133926,3.732545487,5
33253,E01028397,9,9,51.1412176,53.05013472,3.732639177,5
8863,E01011470,2,3,20.1586815,20.91151235,3.734524263,5
12771,E01032131,3,4,22.7726254,23.62401906,3.73867154,5
29347,E01008045,8,8,37.1590272,38.54878184,3.740018906,5
7226,E01024342,2,3,18.9675375,19.67692981,3.740033755,5
21674,E01007927,6,7,28.99486,30.08028777,3.743517874,5
27202,E01029477,8,8,34.2151795,35.49628241,3.744253064,5
32938,E01030943,9,9,48.038246,49.83868715,3.747932749,5
26861,E01000358,7,8,33.8284457,35.0964311,3.748281585,5
3025,E01009998,0,1,14.9721886,15.53373676,3.750608388,5
19329,E01035654,5,6,27.260836,28.28338806,3.750993034,5
32622,E01010917,9,9,46.1667909,47.89893866,3.751934513,5
3105,E01009483,0,1,15.057989,15.62307294,3.752718486,5
23091,E01034569,6,7,30.0972099,31.22676085,3.753008856,5
24753,E01030408,7,7,31.6683064,32.85682988,3.753037695,5
15521,E01008210,4,5,24.6272901,25.55158976,3.75315212,5
2005,E01020445,0,0,13.4895759,13.996018,3.754321914,5
17960,E01004308,5,6,26.2842007,27.27105557,3.754555373,5
2043,E01014515,0,0,13.5493341,14.05808638,3.754813876,5
5371,E01002278,1,2,17.4135378,18.06767451,3.756483709,5
33610,E01016183,9,9,61.0507477,63.34536663,3.758543537,5
29244,E01016647,8,8,36.9945707,38.38508241,3.758691298,5
11931,E01013811,3,4,22.214638,23.0498972,3.75994965,5
14096,E01008245,4,5,23.6563503,24.54586077,3.760134013,5
32065,E01000774,9,9,43.6913024,45.33419067,3.760218109,5
7703,E01008665,2,3,19.3131286,20.03936647,3.760332614,5
30850,E01032018,9,9,40.1913801,41.70277276,3.760489571,5
28669,E01031736,8,8,36.113463,37.47169945,3.761025217,5
10228,E01029206,3,3,21.0727303,21.86531101,3.761167603,5
7900,E01028277,2,3,19.4603774,20.19240895,3.761651375,5
9563,E01015334,2,3,20.6286394,21.40471114,3.762108208,5
15056,E01032174,4,5,24.3163006,25.23132215,3.762996538,5
18246,E01008166,5,6,26.4826487,27.47961751,3.764611407,5
29488,E01005943,8,9,37.4293596,38.83860251,3.765073536,5
5766,E01004263,1,2,17.7729089,18.44214279,3.765471905,5
7397,E01000153,2,3,19.0931323,19.81248642,3.767606661,5
25930,E01001231,7,8,32.8072151,34.04358205,3.768582453,5
32251,E01022119,9,9,44.4616663,46.13742488,3.768996339,5
25826,E01014486,7,8,32.6913783,33.92368539,3.769517083,5
31695,E01013095,9,9,42.4166649,44.01645175,3.771599802,5
3745,E01007756,1,1,15.8150746,16.41157928,3.771747515,5
3858,E01000167,1,1,15.9366346,16.53794108,3.773108279,5
33122,E01031733,9,9,49.6316123,51.50502226,3.774630466,5
9019,E01025696,2,3,20.2623218,21.02728745,3.775310937,5
12481,E01029157,3,4,22.5779078,23.43047959,3.77613282,5
1448,E01004395,0,0,12.4356862,12.90538565,3.777028795,5
18832,E01003247,5,6,26.8874488,27.90300758,3.777073793,5
28301,E01018697,8,8,35.6367602,36.98317056,3.778150307,5
31779,E01024469,9,9,42.7273168,44.34243323,3.78005582,5
7030,E01006664,2,2,18.8229859,19.534573,3.780415621,5
7994,E01017609,2,3,19.5302747,20.26860955,3.780463194,5
12626,E01035653,3,4,22.6801475,23.53760547,3.780654304,5
27453,E01021023,8,8,34.5264229,35.83244006,3.782659914,5
7993,E01024587,2,3,19.5294175,20.26852805,3.784601114,5
28473,E01023193,8,8,35.8576057,37.21501476,3.785554087,5
7888,E01008438,2,3,19.4522368,20.18919213,3.788537727,5
8597,E01007710,2,3,19.9675362,20.72423604,3.789650538,5
19638,E01015061,5,6,27.4907255,28.53280389,3.790654395,5
30095,E01008074,8,9,38.5029823,39.96297513,3.791895444,5
20980,E01006354,6,6,28.4554645,29.53459181,3.792337709,5
13636,E01021059,4,4,23.3599368,24.24606214,3.79335503,5
3972,E01009993,1,1,16.0572509,16.66637296,3.79343925,5
32371,E01003859,9,9,44.9830626,46.69079236,3.796383934,5
9037,E01012120,2,3,20.2749139,21.04473601,3.796919237,5
25366,E01017238,7,8,32.2392668,33.46341172,3.797061917,5
10578,E01035286,3,4,21.3089416,22.11809427,3.797244769,5
2021,E01035684,0,0,13.5174627,14.03088675,3.798227949,5
20864,E01006279,6,6,28.3651243,29.44274664,3.799110226,5
19553,E01004722,5,6,27.429983,28.47210224,3.79919753,5
25858,E01022470,7,8,32.7235563,33.96684267,3.799362022,5
23814,E01001917,7,7,30.7763864,31.94574041,3.799516921,5
25349,E01008409,7,8,32.2222525,33.44679992,3.800316008,5
10103,E01004445,2,3,20.9902591,21.78809637,3.800988205,5
30055,E01025834,8,9,38.4155213,39.87628197,3.802527265,5
28569,E01025661,8,8,35.9785586,37.34754272,3.804999894,5
29476,E01026303,8,9,37.4085755,38.83258155,3.806629992,5
12358,E01002872,3,4,22.4915148,23.34773751,3.806869924,5
6648,E01004187,1,2,18.5131387,19.21795361,3.807106499,5
2647,E01033587,0,1,14.4716681,15.02284478,3.808660332,5
3620,E01013885,1,1,15.6744063,16.27207272,3.813008317,5
20968,E01024047,6,6,28.446801,29.53159568,3.813415373,5
25144,E01007432,7,8,32.0487491,33.27114272,3.814169534,5
32125,E01033426,9,9,43.9329312,45.60973252,3.816729903,5
11525,E01012102,3,4,21.9495739,22.7874475,3.817265913,5
3740,E01010270,1,1,15.8103359,16.41403841,3.818404052,5
32735,E01030453,9,9,46.8370575,48.62612733,3.819774172,5
13382,E01004107,3,4,23.1712896,24.05641888,3.819939635,5
29387,E01027017,8,9,37.2476665,38.67071004,3.820490438,5
21759,E01028819,6,7,29.0729128,30.18376883,3.820931303,5
18700,E01007924,5,6,26.801798,27.82614491,3.821933553,5
22650,E01015054,6,7,29.7488962,30.88814987,3.8295662,5
29700,E01008114,8,9,37.7875377,39.23497941,3.830473741,5
23201,E01000119,6,7,30.2050165,31.36215664,3.830953506,5
27086,E01008170,8,8,34.0724412,35.37776172,3.831015561,5
10603,E01000591,3,4,21.3324405,22.14995445,3.832257027,5
14930,E01030502,4,5,24.2287236,25.15768317,3.834125106,5
5183,E01011374,1,2,17.2374469,17.89839929,3.834398439,5
3583,E01009484,1,1,15.6291,16.22846297,3.83491671,5
20292,E01035360,6,6,27.956478,29.02872235,3.835405685,5
17266,E01035691,5,5,25.7946819,26.78429008,3.836481425,5
15881,E01022529,4,5,24.8938537,25.84940707,3.838511213,5
16207,E01006261,4,5,25.1016202,26.06547342,3.839804807,5
22050,E01018290,6,7,29.2793931,30.40369605,3.839912057,5
33598,E01033907,9,9,60.1429376,62.45247206,3.840075912,5
30252,E01008066,8,9,38.7876563,40.27714327,3.840105621,5
11533,E01016077,3,4,21.9537474,22.79683471,3.840288823,5
30068,E01017792,8,9,38.4440124,39.92094796,3.841783064,5
28956,E01001131,8,8,36.5525994,37.95908834,3.847849289,5
20025,E01034466,5,6,27.7611963,28.82954939,3.848368357,5
8947,E01010116,2,3,20.2157509,20.99455488,3.85246131,5
10506,E01001975,3,4,21.2543603,22.07348931,3.853933946,5
28477,E01002193,8,8,35.860488,37.24255386,3.854007388,5
1877,E01010375,0,0,13.2361888,13.74636655,3.854415749,5
19320,E01000218,5,6,27.2516385,28.30213052,3.854784788,5
5091,E01012247,1,2,17.1399783,17.80137867,3.858816846,5
14591,E01035296,4,5,24.0074629,24.93428582,3.860561716,5
24257,E01034992,7,7,31.1745206,32.3786308,3.862481841,5
23056,E01031352,6,7,30.0666385,31.22906209,3.866157483,5
27831,E01000347,8,8,34.9664864,36.31846139,3.866487982,5
15851,E01015060,4,5,24.8680529,25.82960455,3.866614145,5
32091,E01033543,9,9,43.7926165,45.486739,3.868511717,5
16213,E01011037,4,5,25.1078799,26.07958106,3.870104391,5
2444,E01006671,0,1,14.1870832,14.7362569,3.870941552,5
23031,E01035612,6,7,30.0468379,31.21010337,3.871507117,5
11635,E01033815,3,4,22.0248825,22.87763704,3.871777921,5
14344,E01020359,4,5,23.8260569,24.74895583,3.873485815,5
16227,E01033188,4,5,25.1168317,26.09048085,3.876480748,5
21436,E01024729,6,7,28.8226543,29.9402225,3.877395153,5
9783,E01015410,2,3,20.7766886,21.58245566,3.878226564,5
19984,E01002026,5,6,27.7299648,28.80541709,3.878303835,5
33631,E01017987,9,9,62.0774541,64.48514611,3.878528914,5
2900,E01015718,0,1,14.810136,15.38496979,3.881353881,5
29174,E01002567,8,8,36.8974214,38.32998915,3.882568755,5
12501,E01020316,3,4,22.5889466,23.46639992,3.884436654,5
33435,E01031720,9,9,54.050279,56.14998099,3.88471999,5
13711,E01025291,4,5,23.4129188,24.32247714,3.884856701,5
27431,E01023490,8,8,34.5017163,35.84224158,3.885387246,5
33143,E01013408,9,9,49.8312849,51.76782371,3.886190808,5
31680,E01003806,9,9,42.3659874,44.0127481,3.886987649,5
12387,E01031067,3,4,22.5071336,23.38244611,3.889044827,5
13853,E01024558,4,5,23.5015514,24.41603745,3.891173118,5
19196,E01021768,5,6,27.1705781,28.22843555,3.893393251,5
19280,E01034589,5,6,27.2213559,28.28123447,3.893555399,5
14062,E01029914,4,5,23.6372986,24.55821176,3.896016949,5
21393,E01018126,6,7,28.7920922,29.91511417,3.900452816,5
31712,E01023615,9,9,42.4822515,44.13937589,3.90074522,5
13053,E01016125,3,4,22.9688798,23.86529562,3.902740685,5
9990,E01009442,2,3,20.9204589,21.73697078,3.902934824,5
12729,E01017925,3,4,22.7426051,23.63024554,3.902984878,5
14475,E01029030,4,5,23.9175077,24.85100614,3.902992104,5
22472,E01025895,6,7,29.6037165,30.75938052,3.903780203,5
3393,E01032944,1,1,15.4204105,16.02272882,3.905981114,5
13394,E01035221,3,4,23.1796453,24.08513069,3.906381559,5
13102,E01021934,3,4,22.9966112,23.89540549,3.908377105,5
19382,E01011165,5,6,27.3016264,28.36877666,3.908742455,5
18767,E01008267,5,6,26.8474656,27.89757274,3.91138276,5
23335,E01000344,6,7,30.316641,31.50245398,3.911426016,5
15162,E01033244,4,5,24.3875513,25.34198849,3.913624538,5
12843,E01029507,3,4,22.82048,23.71385432,3.914791982,5
26839,E01011380,7,8,33.8135032,35.13726021,3.914876857,5
4056,E01027974,1,1,16.1484874,16.78096531,3.916638691,5
29613,E01003116,8,9,37.6422511,39.11706135,3.917965067,5
2490,E01023052,0,1,14.2470589,14.80549913,3.919687827,5
22006,E01016961,6,7,29.2439248,30.39071403,3.921461421,5
7306,E01009914,2,3,19.0228042,19.7687886,3.921526996,5
26040,E01029488,7,8,32.928755,34.22073812,3.92357113,5
20391,E01014665,6,6,28.0221435,29.12169762,3.923875848,5
23926,E01024341,7,7,30.8734536,32.08541687,3.925583735,5
1349,E01003539,0,0,12.2241551,12.70421376,3.927131598,5
29010,E01019780,8,8,36.6206743,38.05881645,3.927131808,5
6240,E01026723,1,2,18.1718087,18.88545015,3.92718997,5
24869,E01002574,7,7,31.787119,33.03569298,3.927924319,5
22194,E01020360,6,7,29.3847413,30.53903722,3.928215348,5
1554,E01027109,0,0,12.6475033,13.14501432,3.933669788,5
17112,E01000140,5,5,25.7031903,26.71468231,3.935278064,5
11392,E01011137,3,4,21.8424057,22.70208749,3.935838406,5
22485,E01001526,6,7,29.6177183,30.78363613,3.936555185,5
13837,E01029716,4,5,23.4887942,24.41359366,3.937194263,5
23460,E01023909,6,7,30.4406749,31.63920368,3.937260874,5
28203,E01023468,8,8,35.5045318,36.90309095,3.939100388,5
17531,E01006268,5,6,25.9902578,27.01506569,3.943046257,5
20199,E01028830,5,6,27.8862808,28.98686391,3.946683033,5
22398,E01000209,6,7,29.5494023,30.71597579,3.947875095,5
28037,E01023678,8,8,35.2639381,36.65630665,3.948420475,5
12953,E01029463,3,4,22.8978134,23.80249499,3.950951865,5
16394,E01013944,4,5,25.2182073,26.21458986,3.951044359,5
19355,E01001642,5,6,27.286591,28.36484289,3.951581534,5
17756,E01024988,5,6,26.1412118,27.17425399,3.951776205,5
